Folio,Recipe,F1,Overlap,Folio_N,Recipe_N,Overlap_Ingredients
f112v,Benedicta Laxativa,10.5,1,7,12,Crocus
f112v,Diatragacanthi,0.0,0,7,6,
f112v,Dianucum (Electuario de Nueces),12.5,1,7,9,Mel despumatum
f112v,Electuarium Diaspermaton,23.5,2,7,10,Mel despumatum|Piper longum
f112v,Philonium Romanum,44.4,4,7,11,Crocus|Mel despumatum|Myrrha|Piper longum
f112v,Theriac Diatessaron Magna,26.7,2,7,8,Mel despumatum|Myrrha
f113r,Theriac Magna (Triaca de Andromachus),35.6,8,11,34,Amomum|Casia|Crocus|Galbanum|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113r,Mithridatium,34.1,7,11,30,Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113r,Diascordium,33.3,4,11,13,Galbanum|Mel despumatum|Piper longum|Rosa
f113r,Pillulae Cochiae,11.8,1,11,6,Bdellium
f113r,Pillulae Aureae,22.2,2,11,7,Crocus|Rosa
f113r,Unguentum Apostolorum,26.1,3,11,12,Bdellium|Galbanum|Myrrha
f113r,Electuarium de Succo Rosarum,0.0,0,11,8,
f113r,Aurea Alexandrina,36.4,6,11,22,Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113r,Confectio Hamech,15.4,2,11,15,Mel despumatum|Rosa
f113r,Hiera Picra (Hiera de Galeno),28.6,3,11,10,Casia|Crocus|Mel despumatum
f113r,Trifera Magna,46.2,9,11,28,Amomum|Bdellium|Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113r,Diamargariton (Electuario de Perlas),22.2,3,11,16,Cardamomum|Casia|Crocus
f113r,Diaciminum (Electuario de Comino),36.4,4,11,11,Amomum|Mel despumatum|Piper longum|Piper nigrum
f113r,Unguentum Basilicon,11.1,1,11,7,Galbanum
f113r,Unguentum Populeon,0.0,0,11,12,
f113r,Pillulae de Hiera cum Agarico,20.0,2,11,9,Crocus|Rosa
f113r,Pillulae Fetidae (Pildoras Fetidas),31.6,3,11,8,Bdellium|Galbanum|Myrrha
f113r,Requies Magna (Requies Nicolai),14.3,2,11,17,Crocus|Rosa
f113r,Diacodion (Jarabe de Adormidera),0.0,0,11,6,
f113r,Dialtea (Ungueento de Altea),0.0,0,11,10,
f113r,Philonium Persicum,48.3,7,11,18,Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113r,Oximel Compositum,19.0,2,11,10,Mel despumatum|Piper longum
f113r,Theriac Diatessaron,25.0,2,11,5,Mel despumatum|Myrrha
f113r,Theodoricon Euporistum,57.1,8,11,17,Amomum|Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113r,Diasatyrion,32.0,4,11,14,Cardamomum|Crocus|Mel despumatum|Piper longum
f113r,Diarodon Abbatis,29.6,4,11,16,Cardamomum|Casia|Crocus|Rosa
f113r,Rosata Novella,22.2,2,11,7,Crocus|Rosa
f113r,Letitia Galeni,24.0,3,11,14,Cardamomum|Crocus|Rosa
f113r,Trifera Saracenica,56.0,7,11,14,Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113r,Paulinum,50.0,6,11,13,Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113r,Electuarium Justinum,64.0,8,11,14,Amomum|Cardamomum|Casia|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113r,Electuarium de Baccis Lauri,27.3,3,11,11,Mel despumatum|Myrrha|Piper longum
f113r,Syrupus de Fumaria,0.0,0,11,9,
f113r,Confectio Anacardia,38.1,4,11,10,Crocus|Mel despumatum|Piper longum|Piper nigrum
f113r,Electuarium Diacostum,45.5,5,11,11,Amomum|Cardamomum|Casia|Mel despumatum|Piper longum
f113r,Unguentum Marciaton,0.0,0,11,10,
f113r,Suffuf al-Tib (Polvo aromatico de Avicena),40.0,4,11,9,Cardamomum|Casia|Crocus|Rosa
f113r,Itrifal Ustukhudus (Electuario de Espliego),26.1,3,11,12,Crocus|Mel despumatum|Rosa
f113r,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),25.0,2,11,5,Mel despumatum|Myrrha
f113r,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),52.2,6,11,12,Cardamomum|Casia|Crocus|Mel despumatum|Piper longum|Piper nigrum
f113r,Unguentum Abulcasis (de vulneribus),10.5,1,11,8,Myrrha
f113r,Theriac Abulcasis (contra venenos),48.0,6,11,14,Crocus|Galbanum|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113r,Antidotum Hadriani,43.5,5,11,12,Casia|Crocus|Mel despumatum|Myrrha|Piper longum
f113r,Electuarium Ducis,18.2,2,11,11,Mel despumatum|Piper longum
f113r,Benedicta Laxativa,8.7,1,11,12,Crocus
f113r,Diatragacanthi,0.0,0,11,6,
f113r,Dianucum (Electuario de Nueces),20.0,2,11,9,Mel despumatum|Piper nigrum
f113r,Electuarium Diaspermaton,28.6,3,11,10,Amomum|Mel despumatum|Piper longum
f113r,Philonium Romanum,45.5,5,11,11,Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113r,Theriac Diatessaron Magna,21.1,2,11,8,Mel despumatum|Myrrha
f113v,Theriac Magna (Triaca de Andromachus),36.4,8,10,34,Amomum|Casia|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113v,Mithridatium,40.0,8,10,30,Cardamomum|Casia|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113v,Diascordium,26.1,3,10,13,Cinnamomum|Mel despumatum|Piper longum
f113v,Pillulae Cochiae,12.5,1,10,6,Bdellium
f113v,Pillulae Aureae,23.5,2,10,7,Cinnamomum|Crocus
f113v,Unguentum Apostolorum,18.2,2,10,12,Bdellium|Myrrha
f113v,Electuarium de Succo Rosarum,11.1,1,10,8,Cinnamomum
f113v,Aurea Alexandrina,43.8,7,10,22,Casia|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113v,Confectio Hamech,16.0,2,10,15,Cinnamomum|Mel despumatum
f113v,Hiera Picra (Hiera de Galeno),40.0,4,10,10,Casia|Cinnamomum|Crocus|Mel despumatum
f113v,Trifera Magna,52.6,10,10,28,Amomum|Bdellium|Cardamomum|Casia|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113v,Diamargariton (Electuario de Perlas),30.8,4,10,16,Cardamomum|Casia|Cinnamomum|Crocus
f113v,Diaciminum (Electuario de Comino),47.6,5,10,11,Amomum|Cinnamomum|Mel despumatum|Piper longum|Piper nigrum
f113v,Unguentum Basilicon,0.0,0,10,7,
f113v,Unguentum Populeon,0.0,0,10,12,
f113v,Pillulae de Hiera cum Agarico,21.1,2,10,9,Cinnamomum|Crocus
f113v,Pillulae Fetidae (Pildoras Fetidas),22.2,2,10,8,Bdellium|Myrrha
f113v,Requies Magna (Requies Nicolai),14.8,2,10,17,Cinnamomum|Crocus
f113v,Diacodion (Jarabe de Adormidera),12.5,1,10,6,Cinnamomum
f113v,Dialtea (Ungueento de Altea),0.0,0,10,10,
f113v,Philonium Persicum,57.1,8,10,18,Cardamomum|Casia|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113v,Oximel Compositum,20.0,2,10,10,Mel despumatum|Piper longum
f113v,Theriac Diatessaron,26.7,2,10,5,Mel despumatum|Myrrha
f113v,Theodoricon Euporistum,66.7,9,10,17,Amomum|Cardamomum|Casia|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113v,Diasatyrion,41.7,5,10,14,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Piper longum
f113v,Diarodon Abbatis,30.8,4,10,16,Cardamomum|Casia|Cinnamomum|Crocus
f113v,Rosata Novella,23.5,2,10,7,Cinnamomum|Crocus
f113v,Letitia Galeni,25.0,3,10,14,Cardamomum|Cinnamomum|Crocus
f113v,Trifera Saracenica,66.7,8,10,14,Cardamomum|Casia|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113v,Paulinum,60.9,7,10,13,Casia|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113v,Electuarium Justinum,75.0,9,10,14,Amomum|Cardamomum|Casia|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113v,Electuarium de Baccis Lauri,38.1,4,10,11,Cinnamomum|Mel despumatum|Myrrha|Piper longum
f113v,Syrupus de Fumaria,10.5,1,10,9,Cinnamomum
f113v,Confectio Anacardia,50.0,5,10,10,Cinnamomum|Crocus|Mel despumatum|Piper longum|Piper nigrum
f113v,Electuarium Diacostum,57.1,6,10,11,Amomum|Cardamomum|Casia|Cinnamomum|Mel despumatum|Piper longum
f113v,Unguentum Marciaton,0.0,0,10,10,
f113v,Suffuf al-Tib (Polvo aromatico de Avicena),42.1,4,10,9,Cardamomum|Casia|Cinnamomum|Crocus
f113v,Itrifal Ustukhudus (Electuario de Espliego),27.3,3,10,12,Cinnamomum|Crocus|Mel despumatum
f113v,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),26.7,2,10,5,Mel despumatum|Myrrha
f113v,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),63.6,7,10,12,Cardamomum|Casia|Cinnamomum|Crocus|Mel despumatum|Piper longum|Piper nigrum
f113v,Unguentum Abulcasis (de vulneribus),11.1,1,10,8,Myrrha
f113v,Theriac Abulcasis (contra venenos),50.0,6,10,14,Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113v,Antidotum Hadriani,54.5,6,10,12,Casia|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum
f113v,Electuarium Ducis,28.6,3,10,11,Cinnamomum|Mel despumatum|Piper longum
f113v,Benedicta Laxativa,18.2,2,10,12,Cinnamomum|Crocus
f113v,Diatragacanthi,12.5,1,10,6,Cinnamomum
f113v,Dianucum (Electuario de Nueces),31.6,3,10,9,Cinnamomum|Mel despumatum|Piper nigrum
f113v,Electuarium Diaspermaton,40.0,4,10,10,Amomum|Cinnamomum|Mel despumatum|Piper longum
f113v,Philonium Romanum,57.1,6,10,11,Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f113v,Theriac Diatessaron Magna,33.3,3,10,8,Cinnamomum|Mel despumatum|Myrrha
f114r,Theriac Magna (Triaca de Andromachus),33.3,7,8,34,Cinnamomum|Crocus|Mel despumatum|Myrrha|Opopanax|Piper longum|Piper nigrum
f114r,Mithridatium,42.1,8,8,30,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Myrrha|Opopanax|Piper longum|Piper nigrum
f114r,Diascordium,28.6,3,8,13,Cinnamomum|Mel despumatum|Piper longum
f114r,Pillulae Cochiae,0.0,0,8,6,
f114r,Pillulae Aureae,26.7,2,8,7,Cinnamomum|Crocus
f114r,Unguentum Apostolorum,20.0,2,8,12,Myrrha|Opopanax
f114r,Electuarium de Succo Rosarum,12.5,1,8,8,Cinnamomum
f114r,Aurea Alexandrina,40.0,6,8,22,Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f114r,Confectio Hamech,17.4,2,8,15,Cinnamomum|Mel despumatum
f114r,Hiera Picra (Hiera de Galeno),33.3,3,8,10,Cinnamomum|Crocus|Mel despumatum
f114r,Trifera Magna,44.4,8,8,28,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Myrrha|Opopanax|Piper longum|Piper nigrum
f114r,Diamargariton (Electuario de Perlas),25.0,3,8,16,Cardamomum|Cinnamomum|Crocus
f114r,Diaciminum (Electuario de Comino),42.1,4,8,11,Cinnamomum|Mel despumatum|Piper longum|Piper nigrum
f114r,Unguentum Basilicon,0.0,0,8,7,
f114r,Unguentum Populeon,0.0,0,8,12,
f114r,Pillulae de Hiera cum Agarico,23.5,2,8,9,Cinnamomum|Crocus
f114r,Pillulae Fetidae (Pildoras Fetidas),25.0,2,8,8,Myrrha|Opopanax
f114r,Requies Magna (Requies Nicolai),16.0,2,8,17,Cinnamomum|Crocus
f114r,Diacodion (Jarabe de Adormidera),14.3,1,8,6,Cinnamomum
f114r,Dialtea (Ungueento de Altea),0.0,0,8,10,
f114r,Philonium Persicum,53.8,7,8,18,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f114r,Oximel Compositum,22.2,2,8,10,Mel despumatum|Piper longum
f114r,Theriac Diatessaron,30.8,2,8,5,Mel despumatum|Myrrha
f114r,Theodoricon Euporistum,56.0,7,8,17,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f114r,Diasatyrion,45.5,5,8,14,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Piper longum
f114r,Diarodon Abbatis,25.0,3,8,16,Cardamomum|Cinnamomum|Crocus
f114r,Rosata Novella,26.7,2,8,7,Cinnamomum|Crocus
f114r,Letitia Galeni,27.3,3,8,14,Cardamomum|Cinnamomum|Crocus
f114r,Trifera Saracenica,63.6,7,8,14,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f114r,Paulinum,57.1,6,8,13,Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f114r,Electuarium Justinum,63.6,7,8,14,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f114r,Electuarium de Baccis Lauri,42.1,4,8,11,Cinnamomum|Mel despumatum|Myrrha|Piper longum
f114r,Syrupus de Fumaria,11.8,1,8,9,Cinnamomum
f114r,Confectio Anacardia,55.6,5,8,10,Cinnamomum|Crocus|Mel despumatum|Piper longum|Piper nigrum
f114r,Electuarium Diacostum,42.1,4,8,11,Cardamomum|Cinnamomum|Mel despumatum|Piper longum
f114r,Unguentum Marciaton,0.0,0,8,10,
f114r,Suffuf al-Tib (Polvo aromatico de Avicena),35.3,3,8,9,Cardamomum|Cinnamomum|Crocus
f114r,Itrifal Ustukhudus (Electuario de Espliego),30.0,3,8,12,Cinnamomum|Crocus|Mel despumatum
f114r,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),30.8,2,8,5,Mel despumatum|Myrrha
f114r,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),60.0,6,8,12,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Piper longum|Piper nigrum
f114r,Unguentum Abulcasis (de vulneribus),12.5,1,8,8,Myrrha
f114r,Theriac Abulcasis (contra venenos),63.6,7,8,14,Cinnamomum|Crocus|Mel despumatum|Myrrha|Opopanax|Piper longum|Piper nigrum
f114r,Antidotum Hadriani,50.0,5,8,12,Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum
f114r,Electuarium Ducis,31.6,3,8,11,Cinnamomum|Mel despumatum|Piper longum
f114r,Benedicta Laxativa,20.0,2,8,12,Cinnamomum|Crocus
f114r,Diatragacanthi,14.3,1,8,6,Cinnamomum
f114r,Dianucum (Electuario de Nueces),35.3,3,8,9,Cinnamomum|Mel despumatum|Piper nigrum
f114r,Electuarium Diaspermaton,33.3,3,8,10,Cinnamomum|Mel despumatum|Piper longum
f114r,Philonium Romanum,63.2,6,8,11,Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f114r,Theriac Diatessaron Magna,37.5,3,8,8,Cinnamomum|Mel despumatum|Myrrha
f114v,Theriac Magna (Triaca de Andromachus),28.6,6,8,34,Cinnamomum|Crocus|Galbanum|Myrrha|Piper longum|Piper nigrum
f114v,Mithridatium,31.6,6,8,30,Cardamomum|Cinnamomum|Crocus|Myrrha|Piper longum|Piper nigrum
f114v,Diascordium,28.6,3,8,13,Cinnamomum|Galbanum|Piper longum
f114v,Pillulae Cochiae,14.3,1,8,6,Bdellium
f114v,Pillulae Aureae,26.7,2,8,7,Cinnamomum|Crocus
f114v,Unguentum Apostolorum,30.0,3,8,12,Bdellium|Galbanum|Myrrha
f114v,Electuarium de Succo Rosarum,12.5,1,8,8,Cinnamomum
f114v,Aurea Alexandrina,33.3,5,8,22,Cinnamomum|Crocus|Myrrha|Piper longum|Piper nigrum
f114v,Confectio Hamech,8.7,1,8,15,Cinnamomum
f114v,Hiera Picra (Hiera de Galeno),22.2,2,8,10,Cinnamomum|Crocus
f114v,Trifera Magna,38.9,7,8,28,Bdellium|Cardamomum|Cinnamomum|Crocus|Myrrha|Piper longum|Piper nigrum
f114v,Diamargariton (Electuario de Perlas),25.0,3,8,16,Cardamomum|Cinnamomum|Crocus
f114v,Diaciminum (Electuario de Comino),31.6,3,8,11,Cinnamomum|Piper longum|Piper nigrum
f114v,Unguentum Basilicon,13.3,1,8,7,Galbanum
f114v,Unguentum Populeon,0.0,0,8,12,
f114v,Pillulae de Hiera cum Agarico,23.5,2,8,9,Cinnamomum|Crocus
f114v,Pillulae Fetidae (Pildoras Fetidas),37.5,3,8,8,Bdellium|Galbanum|Myrrha
f114v,Requies Magna (Requies Nicolai),16.0,2,8,17,Cinnamomum|Crocus
f114v,Diacodion (Jarabe de Adormidera),14.3,1,8,6,Cinnamomum
f114v,Dialtea (Ungueento de Altea),0.0,0,8,10,
f114v,Philonium Persicum,46.2,6,8,18,Cardamomum|Cinnamomum|Crocus|Myrrha|Piper longum|Piper nigrum
f114v,Oximel Compositum,11.1,1,8,10,Piper longum
f114v,Theriac Diatessaron,15.4,1,8,5,Myrrha
f114v,Theodoricon Euporistum,48.0,6,8,17,Cardamomum|Cinnamomum|Crocus|Myrrha|Piper longum|Piper nigrum
f114v,Diasatyrion,36.4,4,8,14,Cardamomum|Cinnamomum|Crocus|Piper longum
f114v,Diarodon Abbatis,25.0,3,8,16,Cardamomum|Cinnamomum|Crocus
f114v,Rosata Novella,26.7,2,8,7,Cinnamomum|Crocus
f114v,Letitia Galeni,27.3,3,8,14,Cardamomum|Cinnamomum|Crocus
f114v,Trifera Saracenica,54.5,6,8,14,Cardamomum|Cinnamomum|Crocus|Myrrha|Piper longum|Piper nigrum
f114v,Paulinum,47.6,5,8,13,Cinnamomum|Crocus|Myrrha|Piper longum|Piper nigrum
f114v,Electuarium Justinum,54.5,6,8,14,Cardamomum|Cinnamomum|Crocus|Myrrha|Piper longum|Piper nigrum
f114v,Electuarium de Baccis Lauri,31.6,3,8,11,Cinnamomum|Myrrha|Piper longum
f114v,Syrupus de Fumaria,11.8,1,8,9,Cinnamomum
f114v,Confectio Anacardia,44.4,4,8,10,Cinnamomum|Crocus|Piper longum|Piper nigrum
f114v,Electuarium Diacostum,31.6,3,8,11,Cardamomum|Cinnamomum|Piper longum
f114v,Unguentum Marciaton,0.0,0,8,10,
f114v,Suffuf al-Tib (Polvo aromatico de Avicena),35.3,3,8,9,Cardamomum|Cinnamomum|Crocus
f114v,Itrifal Ustukhudus (Electuario de Espliego),20.0,2,8,12,Cinnamomum|Crocus
f114v,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),15.4,1,8,5,Myrrha
f114v,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),50.0,5,8,12,Cardamomum|Cinnamomum|Crocus|Piper longum|Piper nigrum
f114v,Unguentum Abulcasis (de vulneribus),12.5,1,8,8,Myrrha
f114v,Theriac Abulcasis (contra venenos),54.5,6,8,14,Cinnamomum|Crocus|Galbanum|Myrrha|Piper longum|Piper nigrum
f114v,Antidotum Hadriani,40.0,4,8,12,Cinnamomum|Crocus|Myrrha|Piper longum
f114v,Electuarium Ducis,21.1,2,8,11,Cinnamomum|Piper longum
f114v,Benedicta Laxativa,20.0,2,8,12,Cinnamomum|Crocus
f114v,Diatragacanthi,14.3,1,8,6,Cinnamomum
f114v,Dianucum (Electuario de Nueces),23.5,2,8,9,Cinnamomum|Piper nigrum
f114v,Electuarium Diaspermaton,22.2,2,8,10,Cinnamomum|Piper longum
f114v,Philonium Romanum,52.6,5,8,11,Cinnamomum|Crocus|Myrrha|Piper longum|Piper nigrum
f114v,Theriac Diatessaron Magna,25.0,2,8,8,Cinnamomum|Myrrha
f115r,Theriac Magna (Triaca de Andromachus),27.9,6,9,34,Amomum|Casia|Crocus|Galbanum|Myrrha|Piper longum
f115r,Mithridatium,25.6,5,9,30,Cardamomum|Casia|Crocus|Myrrha|Piper longum
f115r,Diascordium,27.3,3,9,13,Galbanum|Piper longum|Rosa
f115r,Pillulae Cochiae,13.3,1,9,6,Bdellium
f115r,Pillulae Aureae,25.0,2,9,7,Crocus|Rosa
f115r,Unguentum Apostolorum,28.6,3,9,12,Bdellium|Galbanum|Myrrha
f115r,Electuarium de Succo Rosarum,0.0,0,9,8,
f115r,Aurea Alexandrina,25.8,4,9,22,Casia|Crocus|Myrrha|Piper longum
f115r,Confectio Hamech,8.3,1,9,15,Rosa
f115r,Hiera Picra (Hiera de Galeno),21.1,2,9,10,Casia|Crocus
f115r,Trifera Magna,37.8,7,9,28,Amomum|Bdellium|Cardamomum|Casia|Crocus|Myrrha|Piper longum
f115r,Diamargariton (Electuario de Perlas),24.0,3,9,16,Cardamomum|Casia|Crocus
f115r,Diaciminum (Electuario de Comino),20.0,2,9,11,Amomum|Piper longum
f115r,Unguentum Basilicon,12.5,1,9,7,Galbanum
f115r,Unguentum Populeon,0.0,0,9,12,
f115r,Pillulae de Hiera cum Agarico,22.2,2,9,9,Crocus|Rosa
f115r,Pillulae Fetidae (Pildoras Fetidas),35.3,3,9,8,Bdellium|Galbanum|Myrrha
f115r,Requies Magna (Requies Nicolai),15.4,2,9,17,Crocus|Rosa
f115r,Diacodion (Jarabe de Adormidera),0.0,0,9,6,
f115r,Dialtea (Ungueento de Altea),0.0,0,9,10,
f115r,Philonium Persicum,37.0,5,9,18,Cardamomum|Casia|Crocus|Myrrha|Piper longum
f115r,Oximel Compositum,10.5,1,9,10,Piper longum
f115r,Theriac Diatessaron,14.3,1,9,5,Myrrha
f115r,Theodoricon Euporistum,46.2,6,9,17,Amomum|Cardamomum|Casia|Crocus|Myrrha|Piper longum
f115r,Diasatyrion,26.1,3,9,14,Cardamomum|Crocus|Piper longum
f115r,Diarodon Abbatis,32.0,4,9,16,Cardamomum|Casia|Crocus|Rosa
f115r,Rosata Novella,25.0,2,9,7,Crocus|Rosa
f115r,Letitia Galeni,26.1,3,9,14,Cardamomum|Crocus|Rosa
f115r,Trifera Saracenica,43.5,5,9,14,Cardamomum|Casia|Crocus|Myrrha|Piper longum
f115r,Paulinum,36.4,4,9,13,Casia|Crocus|Myrrha|Piper longum
f115r,Electuarium Justinum,52.2,6,9,14,Amomum|Cardamomum|Casia|Crocus|Myrrha|Piper longum
f115r,Electuarium de Baccis Lauri,20.0,2,9,11,Myrrha|Piper longum
f115r,Syrupus de Fumaria,0.0,0,9,9,
f115r,Confectio Anacardia,21.1,2,9,10,Crocus|Piper longum
f115r,Electuarium Diacostum,40.0,4,9,11,Amomum|Cardamomum|Casia|Piper longum
f115r,Unguentum Marciaton,0.0,0,9,10,
f115r,Suffuf al-Tib (Polvo aromatico de Avicena),44.4,4,9,9,Cardamomum|Casia|Crocus|Rosa
f115r,Itrifal Ustukhudus (Electuario de Espliego),19.0,2,9,12,Crocus|Rosa
f115r,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),14.3,1,9,5,Myrrha
f115r,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),38.1,4,9,12,Cardamomum|Casia|Crocus|Piper longum
f115r,Unguentum Abulcasis (de vulneribus),11.8,1,9,8,Myrrha
f115r,Theriac Abulcasis (contra venenos),34.8,4,9,14,Crocus|Galbanum|Myrrha|Piper longum
f115r,Antidotum Hadriani,38.1,4,9,12,Casia|Crocus|Myrrha|Piper longum
f115r,Electuarium Ducis,10.0,1,9,11,Piper longum
f115r,Benedicta Laxativa,9.5,1,9,12,Crocus
f115r,Diatragacanthi,0.0,0,9,6,
f115r,Dianucum (Electuario de Nueces),0.0,0,9,9,
f115r,Electuarium Diaspermaton,21.1,2,9,10,Amomum|Piper longum
f115r,Philonium Romanum,30.0,3,9,11,Crocus|Myrrha|Piper longum
f115r,Theriac Diatessaron Magna,11.8,1,9,8,Myrrha
f115v,Theriac Magna (Triaca de Andromachus),30.4,7,12,34,Cinnamomum|Crocus|Galbanum|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f115v,Mithridatium,33.3,7,12,30,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f115v,Diascordium,32.0,4,12,13,Cinnamomum|Galbanum|Mel despumatum|Piper longum
f115v,Pillulae Cochiae,11.1,1,12,6,Bdellium
f115v,Pillulae Aureae,21.1,2,12,7,Cinnamomum|Crocus
f115v,Unguentum Apostolorum,25.0,3,12,12,Bdellium|Galbanum|Myrrha
f115v,Electuarium de Succo Rosarum,10.0,1,12,8,Cinnamomum
f115v,Aurea Alexandrina,35.3,6,12,22,Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f115v,Confectio Hamech,14.8,2,12,15,Cinnamomum|Mel despumatum
f115v,Hiera Picra (Hiera de Galeno),27.3,3,12,10,Cinnamomum|Crocus|Mel despumatum
f115v,Trifera Magna,55.0,11,12,28,Bdellium|Cardamomum|Cinnamomum|Crocus|Cubeba|Galanga|Mel despumatum|Myrrha|Nux moschata|Piper longum|Piper nigrum
f115v,Diamargariton (Electuario de Perlas),42.9,6,12,16,Cardamomum|Cinnamomum|Crocus|Cubeba|Galanga|Nux moschata
f115v,Diaciminum (Electuario de Comino),34.8,4,12,11,Cinnamomum|Mel despumatum|Piper longum|Piper nigrum
f115v,Unguentum Basilicon,10.5,1,12,7,Galbanum
f115v,Unguentum Populeon,0.0,0,12,12,
f115v,Pillulae de Hiera cum Agarico,19.0,2,12,9,Cinnamomum|Crocus
f115v,Pillulae Fetidae (Pildoras Fetidas),30.0,3,12,8,Bdellium|Galbanum|Myrrha
f115v,Requies Magna (Requies Nicolai),20.7,3,12,17,Cinnamomum|Crocus|Nux moschata
f115v,Diacodion (Jarabe de Adormidera),11.1,1,12,6,Cinnamomum
f115v,Dialtea (Ungueento de Altea),0.0,0,12,10,
f115v,Philonium Persicum,46.7,7,12,18,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f115v,Oximel Compositum,18.2,2,12,10,Mel despumatum|Piper longum
f115v,Theriac Diatessaron,23.5,2,12,5,Mel despumatum|Myrrha
f115v,Theodoricon Euporistum,48.3,7,12,17,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f115v,Diasatyrion,53.8,7,12,14,Cardamomum|Cinnamomum|Crocus|Galanga|Mel despumatum|Nux moschata|Piper longum
f115v,Diarodon Abbatis,42.9,6,12,16,Cardamomum|Cinnamomum|Crocus|Cubeba|Galanga|Nux moschata
f115v,Rosata Novella,42.1,4,12,7,Cinnamomum|Crocus|Galanga|Nux moschata
f115v,Letitia Galeni,46.2,6,12,14,Cardamomum|Cinnamomum|Crocus|Cubeba|Galanga|Nux moschata
f115v,Trifera Saracenica,53.8,7,12,14,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f115v,Paulinum,48.0,6,12,13,Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f115v,Electuarium Justinum,53.8,7,12,14,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f115v,Electuarium de Baccis Lauri,34.8,4,12,11,Cinnamomum|Mel despumatum|Myrrha|Piper longum
f115v,Syrupus de Fumaria,9.5,1,12,9,Cinnamomum
