Folio,Stem,Final_Atoms,Token_Count,N_Matched_Folios,N_Total_Recipe_Folios,Is_Identified,Identification
f112r,Q1J1B1,A2,1,4,6,False,
f112r,K1K2Q2,A2,1,1,2,False,
f112r,A1Q1J1,A2,1,7,12,True,Myrrha
f112r,Q2A1U1,A2,1,3,3,False,
f112r,P1K1A1B2Q1K2Ba,A2,1,1,1,False,
f112r,A1Q1K1A1,H1,1,3,4,False,
f112r,A3Q1,A2,1,1,3,False,
f112r,Q1A1B2P2K1B1,A2,1,1,1,False,
f112r,B2Q1,A2,1,3,12,False,
f112r,L1Q2,A2,1,1,1,False,
f112r,A2L1K2B1,A2,1,1,2,False,
f112r,L1J1A1Q1K2B1,A2,1,1,1,False,
f112r,K1U1,A2,1,7,19,False,
f112r,A2Q2K1J1B1,A2,1,2,4,False,
f112r,L1A3,C1,1,3,16,False,
f112r,A1B2L1J1Ba,A2,1,1,1,False,
f112r,K1A1Q1K2,A2,1,3,5,False,
f112r,A1B2A1C1A3,B2,1,1,2,False,
f112r,K1J1A3B2,A2,1,1,1,False,
f112r,K1J1A1Q1J1,A2,1,1,2,False,
f112r,Q1J1A1B2A1,C1,1,1,1,False,
f112r,Q1A3C1A3F1,A2,1,1,1,False,
f112r,A3B2Q1K2A1,C1,1,1,2,False,
f112r,A3B2L1J1Ba,A2,1,1,1,False,
f112r,A1Q1K2K1,A2,1,1,1,False,
f112r,C2A3C1A1,B2,1,1,1,False,
f112r,A1Q1K1K2,A2,1,1,3,False,
f112r,T1J1B1,Ab,1,3,4,False,
f112r,L1W1,A2,1,1,2,False,
f112r,L1B1A3,B2,1,1,4,False,
f112r,P1A3F3A3,C1,1,2,2,False,
f112r,B2L1B1A3,C1,1,1,1,False,
f112r,A1Q1J1K1J1B1,A2,1,1,2,False,
f112r,D1A1Q2J1B1,A2,1,5,15,False,
f112r,D1A1Q1K1B1,A2,1,3,9,False,
f112r,A1P1A3C1,A2,1,2,3,False,
f112r,D1A1P1K1Ba,A2,1,1,2,False,
f112r,A1Q1J1A3,B2,1,4,9,False,
f112r,K1J1U1,A2,1,4,12,False,
f112r,A1B2K1A3,F1,1,1,4,False,
f112r,AaQ1A3,G1,1,2,11,False,
f112r,A1B2Q1J1B1,A2,1,2,3,False,
f112r,A1Q1J1B1,A2,1,6,11,False,
f112r,Q1K2BaA3,C1,1,1,1,False,
f112r,A1Q2J1A3,C1,1,4,8,False,
f112r,L1Q1J1Aa,C1,1,1,1,False,
f112r,AaQ1A3B2A1Q1J1B1,A2,1,1,1,False,
f112r,P1A3B2Q1K2Ba,A2,1,1,1,False,
f112r,D1A1P1A3,B2,1,4,7,False,
f112r,A1P1A3,B2,1,9,15,False,
f112r,L1J1A1B1,A2,1,5,13,False,
f112r,A2Q2J1A1Q1A3,C1,1,1,1,False,
f112r,A1B4A1,B3,1,1,1,False,
f112r,B2Q1K2B1,A2,1,3,13,False,
f112r,A1Q1K1J1B1,A2,1,1,8,False,
f112r,Q1K2B1,A2,1,3,10,False,
f112r,K1Q1J1,A2,1,3,4,False,
f112r,A2L1J1C2,A2,1,1,1,False,
f112r,A1Q1K1J1,A2,1,4,10,False,
f112r,A1Q1K1A3,G1,1,2,4,False,
f112r,A2Q1K2A1,C2,1,5,8,False,
f112r,A1C1,A2,1,6,6,False,
f112r,P1AaB2A3,C1,1,1,1,False,
f112r,K1AaB1,A2,1,1,1,False,
f112r,A1Q2J1A1B1,A2,1,6,12,False,
f112r,A2Q2K2,A1,1,4,6,False,
f112r,C1,,1,8,21,False,
f112r,A1P1A1,C1,1,2,4,False,
f112r,D1K2B1A3,C1,1,1,1,False,
f112r,A2Q2M1,A2,1,2,4,False,
f112r,LbJ1A1,C1,1,2,5,False,
f112r,A1Q2M1,A2,1,2,7,False,
f112r,D1A1Q1AaJ1Q1M1,A2,1,1,1,False,
f112r,A1Q1A1K2K1J1,Ab,1,1,1,False,
f112r,A1Q1M1B1,A2,1,1,4,False,
f112r,A3Q1K1K2,A2,1,1,1,False,
f112r,A3C1A1B1,A2,1,4,7,False,
f112r,A2A3,C1,1,4,6,True,Cinnamomum
f112r,L1Q1A3,C1,1,2,5,False,
f112r,A1Q2M1B1A2D1A1Q1K2,A2,1,1,1,False,
f112r,A1Q1A3C2,A2,1,1,1,False,
f112r,A2Q1,A2,1,2,3,False,
f112v,A3,B2|B3|C1|F1|F3|G1|H1,34,20,37,False,
f112v,A1Q1A3,B2|C1|F1|G1,11,14,30,True,Piper longum
f112v,A1Q2A3,B2|B3|C1|G1,10,15,31,True,FUNCTION_WORD
f112v,D1A1Q1K2B1,A2,8,7,22,False,
f112v,C2A3,F1|G1,8,18,35,False,
f112v,B1A3,F1|G1,8,21,38,False,
f112v,D1A1Q1A3,B2|B3|F1|G1,7,11,27,False,
f112v,K1A1,B2|C2,7,20,37,False,
f112v,A1,|A2|B2|C1,6,20,37,False,
f112v,D1A1Q1K2,A2,5,12,27,False,
f112v,L1K2,A2|Ab,5,11,27,False,
f112v,A1Q1K2,A2|C1,5,12,26,False,
f112v,D1A1Q2A3,B3|F1|G1,5,9,25,False,
f112v,K1J1B1A3,B2|C1|F1|G1,5,5,16,False,
f112v,D1A1Q1J1,A2|G1,4,7,18,False,
f112v,D1A1Q1K2Ba,A2,4,3,13,False,
f112v,K1J1Ba,A2,4,7,19,False,
f112v,K1J1B1,A2|Ab,4,8,24,False,
f112v,Q1A3,C1|F1,4,6,22,False,
f112v,A1Q2K2,A2|Ab,3,13,26,False,
f112v,A1A3,C1|F1,3,6,17,False,
f112v,Aa,B2|C1,3,7,16,False,
f112v,A1Q2K1J1Ba,A2,3,2,3,False,
f112v,K1B1A3,B2|B3|G1,3,3,12,False,
f112v,K1J1,A1|A2,3,13,30,False,
f112v,D1A1Q1M1,A2,3,7,15,False,
f112v,D1A1Q1J1B1,A2,3,4,13,False,
f112v,K1J1U1,A2,3,4,12,False,
f112v,A2Q1K2,A2,3,6,11,False,
f112v,K1A3,C1|G1,3,7,23,True,Crocus
f112v,K1,A1|B2,2,18,32,False,
f112v,D1A1,C1|G1,2,6,22,True,Myrrha
f112v,A1Q2,A2|Ab,2,8,21,False,
f112v,K1J1A3,C1,2,3,12,False,
f112v,A1Q1J1B1,A2,2,6,11,False,
f112v,A1Q1M1Ba,A2,2,0,2,False,
f112v,Q1J1B1,A2,2,4,6,False,
f112v,K1J1Q1A3,F1|H1,2,2,8,False,
f112v,D1A1Q1K1B1,A2,2,3,9,False,
f112v,K1J1BaA3,B2|G1,2,3,14,False,
f112v,A3B2A3,F1|G1,2,2,8,False,
f112v,K1K2B1,A2,2,5,13,False,
f112v,A3B2K1J1B1,A2,2,1,2,False,
f112v,A1B2Q1K2B1,A2,2,3,10,False,
f112v,K1J1Aa,B2,2,1,5,False,
f112v,K1J1A1,B2,2,20,37,False,
f112v,K1K2B1A3,G1,2,2,7,False,
f112v,L1J1B1,A2,2,6,22,False,
f112v,B2A1,C1,2,4,18,False,
f112v,K1J1U1J1,A2,2,3,7,True,Crocus
f112v,K1K2A1,B2|C1,2,8,14,True,Galbanum
